"b'""literal"""	"""predicate_id"""	"""object_id"""	"""mapping_justification"""	"""mapping_provider"""	"""author_label"""	"""mapping_date"""
"""Congenital ichthyosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_281097"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Fracture at wrist and hand level"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009515"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Nephrotic syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004255"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Bronchiectasis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0002110"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other disorders of eye and adnexa"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009546"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""other neurological problem"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000618"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Birth weight of first child"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004344"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Follow-up care involving plastic surgery"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009642"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""fibromyalgia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0005687"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Cerebral infarction"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004277"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Number of children fathered"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009814"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Toxoplasmosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007517"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""""""Diseases of vocal cords and larynx, not elsewhere classified"""""""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009673"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Follicular cysts of skin and subcutaneous tissue"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001329"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""meningioma / benign meningeal tumour"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_2495"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Burns and corrosions of multiple body regions"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009503"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Neonatal jaundice from other causes"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000739"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""fibrosing alveolitis/unspecified alveolitis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009624"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Turner s syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_881"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Complications of other internal prosthetic devices implants and grafts"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009519"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Retention of urine"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0000016"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""trapped nerve/compressed nerve"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009487"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Procedures for purposes other than remedying health state"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002571"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Fracture of skull and facial bones"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001425"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""venous thromboembolic disease"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0004936"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Diabetes mellitus in pregnancy"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004593"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other diseases of oesophagus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009544"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other diseases of pericardium"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007427"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Longest period of unenthusiasm / disinterest"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007803"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other abnormal immunological findings in serum"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0002715"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Sequelae of injuries involving multiple and unspecified body regions"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000546"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Fracture of lumbar spine and pelvis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003902"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""hereditary/genetic haematological disorder"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0005803"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""hiatus hernia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0002036"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Spontaneous rupture of synovium and tendon"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0100550"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""thyroid problem (not cancer)"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000627"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""wegners granulmatosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0005297"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Heartburn"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0008533"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other anaemias"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004272"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Tuberculosis of nervous system"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007199"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Hereditary ataxia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009671"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Ever highly irritable/argumentative for 2 days"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009594"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""myasthenia gravis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004991"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Ulcerative colitis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000729"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Asthma"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/MONDO_0004979"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Premature separation of placenta"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001754"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Rapidly progressive nephritic syndrome"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003086"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Non insulin dependent diabetes mellitus"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/MONDO_0005148"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""prostate problem (not cancer)"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009602"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Cascot confidence score"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009815"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Pregnancy examination and test"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009643"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Acute sinusitis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007486"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Early syphilis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007504"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Which eye(s) are affected by cataract: Left eye"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/MONDO_0005129"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Diseases of pulp and periapical tissues"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009540"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""""""Mental disorder, not otherwise specified"""""""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000677"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""HIV disease resulting in malignant neoplasms"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009553"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other diseases of inner ear"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009672"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Abnormal results of function studies"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009628"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Essential primary hypertension"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1002032"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Acute hepatitis A"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007305"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Gangrene"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0008574"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""dry eyes"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000906"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""sciatica"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0011868"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""abnormal smear (cervix)"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009511"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other disorders of bladder"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000018"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Congenital malformations of eyelid lacrimal apparatus and orbit"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0000614"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Pilonidal cyst"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0010771"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Myositis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000783"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""femoral hernia"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1001791"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Niacin deficiency"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0008570"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""""""Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium"""""""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009682"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""gall bladder disease"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003832"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Injury of unspecified body region"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000546"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""throat or larynx disorder"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009479"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""COPD (chronic obstructive pulmonary disease)"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000341"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Actinomycosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0007128"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Abnormality of aromatic amino acid family metabolism"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://purl.obolibrary.org/obo/HP_0004338"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Systemic sclerosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000717"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""urinary frequency / incontinence"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0006865"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Pace-maker"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009719"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""""""Other congenital malformations of tongue, mouth and pharynx"""""""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.orpha.net/ORDO/Orphanet_183530"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""angina"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0003913"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""parathyroid hyperplasia/adenoma"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_1000457"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Otosclerosis"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004213"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Polycythaemia vera"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0002429"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other diseases of anus and rectum"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009660"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other diseases of anus and rectum"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009685"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Other abnormal products of conception"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0009682"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Injury of blood vessels at wrist and hand level"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0000546"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
"""Abnormalities of heart beat"""	"""http://www.w3.org/2000/01/rdf-schema#label"""	"""http://www.ebi.ac.uk/efo/EFO_0004269"""	"""https://w3id.org/semapv/vocab/ManualMappingCuration"""	"""https://github.com/EBISPOT/EFO-UKB-mappings"""	"""efo"""	2019-04-26T00:00:00
